time,content
2045,"好嘛大猪蹄子看在你哭了份上原谅你两秒"
2045,"纯妃快来和本宫一起吃盒饭，盒饭里有大猪蹄子！"
2045,"仁慈手软得皇后活不久一国之母必须要有手段狠，才活久"
2045,"没看到我上唇这么多汗吗让我穿这么厚"
2045,"话又多了，照眉姐姐走那场戏还是差点"
2045,"我台词好长"
2046,"大热天的穿这么多都出汗了"
2046,"不要说了，说的朕脑阔疼"
2046,"要不是主角光环罩着，魏璎珞话这么多早死了"
2046,"白疼你们了啊"
2046,"皇后的境界也是很高了"
2046,"竟然说的朕哭了，这个丫头不简单"
2047,"看了这么多清宫戏，第一次觉得这个皇后太善良了"
2047,"璎珞本宫没白疼你"
2047,"求了，别总抽鼻子一滴泪不掉，眼睛都不红"
2047,"璎珞脸上的汗呀演员夏天演冬天的戏真是辛苦"
2047,"张新夏是大猪蹄子"
2047,"这汗水认真的？演员辛苦啊"
2048,"这个故事告诉我们，人不能太好，只有坏人才能活的个一点🙈🙈"
2048,"好了好了，都是本宫的错，魏璎珞，给本宫准备盒饭"
2048,"好了吗好了快掀开我好热"
2048,"都说皇上的人设崩了人说皇上人设是啥吗"
2048,"看哭了人太善良被人算计"
2048,"璎珞本宫没白疼你"
2049,"说进宫门善良的你们入戏太深"
2049,"吉娃娃话太多"
2049,"大猪蹄子，刚刚点眼药水去了吗，突然就有眼泪再流"
2049,"脖子太长了璎珞"
2049,"看哭了皇上就是个大猪蹄子"
2049,"我真是个大猪蹄子"
2050,"璎珞不是正常宫女，她是皇上喜欢的人"
2050,"皇皇后皇后知道他的孩子是被人弄死的，到她不说"
2050,"大猪蹄子不是说你只能为了三件事哭吗呜呜呜"
2050,"你的戏太多了"
2050,"男人都是大豬蹄子都是善變的"
2050,"台词好长。。。。"
2051,"大热天穿这么多，真的好辛苦哟"
2051,"娘娘就是太善良不忍伤害别人"
2051,"张菲你个大猪蹄子快来看剧"
2051,"都是大猪蹄子"
2051,"一入宫门深似海"
2051,"璎珞不是正常宫女，她是皇上喜欢的人"
2052,"不要让我见到纯粉妃，不然保不齐我会做些什么"
2052,"哎，大猪蹄子，快办了纯妃"
2052,"这是有多热啊，太监头上都是汗"
2052,"高贵妃我来找你了一起看一看接下来的后宫有什么戏吧"
2052,"厉害了大猪蹄子"
2052,"别哭了，以后没有本宫，要好好活着"
2053,"说这种话真实大胆"
2053,"可不可以说快点，这白布里面好热啊"
2053,"璎珞鼻孔好大"
2053,"都是大猪蹄子宙斯本宫的"
2053,"璎珞好热啊"
2053,"好人命不长"
2054,"大猪蹄子你生孩子试试"
2054,"我和高可爱在玩秋千呢"
2054,"善良不带点锋芒，就等于零"
2054,"好了璎珞，到了给本宫的打扮时间了"
2054,"没听懂.要皇上咋滴？专宠？专宠岂不是更众矢之的"
2054,"可不可以说快点，这白布里面好热啊"
2055,"皇后如果遇上的是一个普通君王一定夫妻恩爱"
2055,"我句句是真理台词多点好让你们世人看懂"
2055,"为什么要娶那么多的嫔妃！大猪蹄子"
2055,"我真厉害啊，我怎么有这么多台词!"
2055,"后宫那么多女人个个要怜要爱的天下怎么办"
2055,"好了璎珞，到了给本宫的打扮时间了"
2056,"皇上对皇后蛮好的，皇上也是万般无奈，帝后没法自由"
2056,"乾隆你个大猪蹄子"
2056,"前半生为报仇而活，后半生为皇后而活"
2056,"真的是话太多了"
2056,"乾隆你个大猪蹄子就是受虐狂，就得璎珞这样的来治你"
2056,"我句句是真理台词多点好让你们世人看懂"
2057,"去你奶奶的大猪蹄子"
2057,"大猪蹄子你竟然哭了，你不是说不哭吗🙃"
2057,"古代怜好像是可爱的意思"
2057,"这么好的奴才给皇后殉葬吧"
2057,"第一集就话多的可以去死…"
2057,"本宫才是最可爱的"
2058,"所以说人不能太好"
2058,"你快别说了，我等着富察陪我一起走"
2058,"夏天拍的吧，好热"
2058,"你个大猪蹄子我都死了你"
2058,"灯光效果很舒服"
2058,"本宫最善良了"
2059,"说皇后快馊的那个，站住别跑"
2059,"好了，哭完后面没泪点了"
2059,"为什么要说这么多这块说太多10分的感动就剩5分"
2059,"皇后娘娘，我有很多话想对你说，你怎么就走了"
2059,"璐珞一个宫女话太多了"
2059,"魏璎珞咋随时都是一个表情，连哭都是只会瞪眼"
2060,"这是一般的奴才吗不爱听不爱看的滚"
2060,"本宫要做你这大猪蹄子的儿媳妇气走你儿子了，惊不惊喜"
2060,"皇上那么爱皇后历史和电视上都看得出你在讲撒子哦"
2060,"我就是个大猪蹄子"
2060,"臣妾也活了40集该去领盒饭了"
2060,"容音，你为什么要这么善良😭😭😭"
2061,"皇后确实是最善良的女人，但她没有手段镇不住后宫女人"
2061,"说再多也没用，有爱就有怜"
2061,"话太多了只能选择1.5倍了脑壳疼"
2061,"别哭，今天这盒饭挺好吃的，再来一份"
2061,"还好皇上不是暴君，不然魏璎珞早死了"
2061,"本宫还是太天真了"
2062,"总觉得看魏璎珞的表演像看话剧，每一个动作都好刻意"
2062,"富察皇后的通透豁达境界不是一般人都能企及的！"
2062,"后宫每个女人死的时候都是需要爱需要温暖，可见女人太感性"
2062,"好了璎珞不要再说了"
2062,"高耿直也是真心爱大猪蹄子"
2062,"劳资能为大姐报仇就能为皇后报仇！"
2063,"皇上给了皇后很多爱，是她没有能力保护好自己"
2063,"话太多，拖出去斩了"
2063,"大猪蹄子你就说你是答不答应吧"
2063,"璎珞话忒多了点"
2063,"各位演员辛苦了，热出汗了"
2063,"都是大猪蹄子！"
2064,"哭了其实皇后在皇上心中真的很重要只是不能表达而已"
2064,"我永远是大猪蹄子"
2064,"他要做一个明君，他就做不了一个好丈夫。"
2064,"老娘去吹空调了，要你个鬼怜爱"
2064,"说了这么多还没被拉出去斩了"
2064,"璎珞一定要为本宫报仇啊"
2065,"皇后不能比皇上多说一句话,怎么奴才可以说这么多"
2065,"大猪蹄子你等着，我来给娘娘报仇"
2065,"大猪蹄子，大猪蹄子，大猪蹄子"
2065,"好好好,人头都是你们让你的，行了吧"
2065,"所以说人不能太善良，善良被人欺啊！！"
2065,"哭了其实皇后在皇上心中真的很重要只是不能表达而已"
2066,"做人要想呢个常在一样善良才能获得久"
2066,"璎珞哭戏不错以后就靠你带着本宫的影子走下去了"
2066,"你们要清醒，这是戏，莫要入戏太深"
2066,"还要怎么怜爱？！跟我们这些人比比好吗？"
2066,"乾隆:你的台词好长啊"
2066,"其实皇上对皇后很好了"
2067,"哭的鼻子透不过气嘴巴呼吸了"
2067,"乾隆大猪蹄子，你是不是也想领盒饭？！"
2067,"哎，要是能离婚就好了用不着自戕了"
2067,"去你个大猪蹄子"
2067,"善良也要有锋芒"
2067,"快把本宫埋了吧，本宫肚子饿要邻盒饭了"
2068,"话多骗时长"
2068,"大猪蹄子快，快下来陪我。"
2068,"大猪蹄子流油了"
2068,"你们都忘了我高可爱了嘛"
2068,"璎珞要开始开大了"
2068,"大猪蹄子，你不是不流泪的吗"
2069,"你再说下去，朕这个大猪蹄子要哭了！"
2069,"皇后都在布里好久了，我盒饭都帮她热好了"
2069,"就是太善良了，没有一点防人之心"
2069,"哟，这不是皇后娘娘嘛。您也来啦，让臣妾好等啊。"
2069,"人有时候太过善良就会害人害己"
2069,"本宫在旁边笑得好开心啊"
2070,"说脑阔疼的你们好坏啊哈哈哈"
2070,"说再多也于事无补，本宫先走一步"
2070,"宫女说这么多合适吗？"
2070,"好人命不长"
2070,"皇后领盒饭了，好虐心"
2070,"就是太善良了，没有一点防人之心"
2071,"因为男人都没一个好东西都是大猪蹄子"
2071,"本宮就是因為太善良了，才會被人算計而亡。"
2071,"大热天这种打扮也真是辛苦"
2071,"皇上我劝你善良"
2071,"为什么不让大猪蹄子领盒饭"
2071,"是我太善良，哎"
2072,"是大猪脑壳，不是大猪蹄子"
2072,"丫鬟比我话多"
2072,"好了好了说什么都是于事无补"
2072,"你的话太多了"
2072,"璎珞话多是因为她是历史上第三个皇后！！没学过历史啊"
2072,"这就是男人和女人的区别，自己体会去吧"
2073,"聂远演的多好啊！还有猪说三道四你好为什么当不了演员"
2073,"令妃话太多"
2073,"下嘴唇戏好足"
2073,"不想活了是吧"
2073,"富察皇后:爱新觉罗宏力，你就是一个大傻子"
2073,"你们都要领盒饭了，敢伤害皇后"
2074,"站在乾隆的角度他需要一个可统御六宫的皇后而不是爱情"
2074,"要不是你个大猪蹄子，本宫也不会那么早就下去吃盒饭"
2074,"明玉死也是一个泪点好吧"
2074,"大猪蹄子，"
2074,"魏大姐让纯妃死无全尸好吗"
2074,"你为什么不哭，皇上，您不爱臣妾了吗"
2075,"估计璎珞这个时候也不想活了"
2075,"脑阔疼脑阔疼，看到这后宫脑阔疼"
2075,"皇上那时候和皇后昏迷时说的话就是，爱不敢深爱"
2075,"主角光环话就是要多"
2075,"这台词不合适。言多必失。皇上对她哪里不爱不怜了"
2075,"站在乾隆的角度他需要一个可统御六宫的皇后而不是爱情"
2076,"冰做的可以还融化，乾隆蹄子的心是铁打的"
2076,"妈啊我胆子好肥呀"
2076,"你还真敢说啊不怕龙颜大怒了"
2076,"还是我高可爱最单纯了"
2076,"估计璎珞这个时候也不想活了"
2076,"脑阔疼脑阔疼，看到这后宫脑阔疼"
2077,"什么都好，就是主角没选好"
2077,"这个大猪蹄子的心是寒铁打的"
2077,"对没错，朕就是大猪蹄子，不接受任何反驳"
2077,"皇上演的好"
2077,"皇后太过仁慈理想"
2077,"你还真敢说啊不怕龙颜大怒了"
2078,"皇上当然爱皇后啊，说的也都是爱之深的气话好吧"
2078,"台词背的好辛苦"
2078,"其实大猪蹄子对皇后很好了"
2078,"皇后再坚强也是一个女孩"
2078,"不不不冰做的心也会被这么好的皇后融化了"
2078,"我就是大猪梯子"
2079,"皇上的心是大猪蹄子做的"
2079,"本宫没白疼你"
2079,"大猪蹄子就没有盒饭？快给他热了吧"
2079,"你再说一句、我就是大猪蹄子"
2079,"好吗？？看不到皇上对皇后好"
2079,"此话怎讲？他对她够好了！之前怎么撒狗粮的忘了么？"
2080,"皇上就是对皇后太好了才会惹来别人的嫉妒，和杀害"
2080,"本宫后悔跳楼了，可以复活吗?还是善良惹的祸"
2080,"敢质问皇上不想活了？丈自己有主角光环？"
2080,"是大猪蹄子"
2080,"璎珞是皇后的希望她会为她好好的活着"
2080,"皇上的心是大猪蹄子做的"
2081,"如果孙俪来演立马哭那种感人才是真感人"
2081,"话也太多了吧主角光环太强了"
2081,"我不知道魏璎珞是怎么活的，演技一般"
2081,"来人话太多了让她陪皇后去吧"
2081,"大猪蹄子说过不会哭却哭了"
2081,"汗太多了热死我了"
2082,"别说了，皇后护不了你了，大猪蹄子一不高兴你就死了"
2082,"我去找高可爱了"
2082,"大胆魏应洛，不想活了，敢顶撞朕"
2082,"冰镇大猪蹄子"
2082,"皇上太多身不由己，哇塞，大猪蹄子"
2082,"富察皇后:大猪蹄子你翻天了"
2083,"大猪蹄子大猪蹄子大猪蹄子"
2083,"因为朕要做一个精致的酷酷男孩"
2083,"冰会融。大猪蹄的心是石头做的"
2083,"璎珞别紧张，紧张会满头大汗的，你的鼻子都出汗了"
2083,"说璎珞演技一般的人怎么想的嘴都在颤抖了"
2083,"小花演技还需磨练啊，表演痕迹太重"
2084,"璎珞，难道你是冰镇大猪蹄子"
2084,"无所谓，朕妃子多的是，全天下女人都是劳资的"
2084,"皇上对皇后好，但没有爱，皇上自己说的啊"
2084,"喜之郎，多点关心多点爱"
2084,"如果不是主角，说这么多早死了吧！"
2084,"好人活于话多"
2085,"演技很棒皇上的一切名誉威望都是有代价的"
2085,"不!是铁做的！冰会融化的。"
2085,"为什么一个宫女可以比皇后还话多？那朝允许的"
2085,"我媳妇以下犯上，给我斩了"
2085,"大猪蹄我劝你善良[发怒]"
2085,"大猪蹄子要脱销了"
2086,"这么热大家伙儿的拍个戏不容易嘴唇上的汗穿帮啦"
2086,"大猪蹄子拿去做盒饭"
2086,"开始皇后循规守矩，皇上不高兴来着，现在的皇上怎么了"
2086,"我胆儿真肥笑嘻嘻"
2086,"都知道皇后性格不能给她一个厉害的宫女放边上"
2086,"来人把魏璎珞拖出去斩了"
2087,"魏璎珞这样冒犯皇上，还能活这么多集？奇迹啊……"
2087,"纯妃，本宫在等你呢。你怎么还不来？我马上来找你了"
2087,"好大的鼻孔"
2087,"等着我让你跪搓衣板"
2087,"没有皇后说的感人"
2087,"全靠配音在撑"
2088,"璎珞话好多，配角一般没有辩解的机会就被定罪了，看她"
2088,"这白布里好热啊！说完了吗？"
2088,"璎珞演的很好"
2088,"难道您是大猪蹄子吗"
2088,"对，英珞就是不想活了"
2088,"导演你看看这皇上，太不讲理了，快领盒饭吧"
2089,"演技真心一般，配音不错"
2089,"因为朕是天子，装的都是万民，装不下儿女情长"
2089,"这大段的读白在这么多人面前"
2089,"皇后娘娘死了太好了"
2089,"大猪蹄子，你是魔鬼吗"
2089,"拖出去斩了"
2090,"问大猪蹄子是什么梗的是认真的吗？？？"
2090,"因为朕是一国之君"
2090,"演技一般，配音不错"
2090,"冰也该捂化了吧。"
2090,"就知道下令，有什么了不起"
2090,"纯妃，本宫等你一起回家吃饭！"
2091,"我觉得皇上对皇后够好了"
2091,"跟他说那么多有啥用他就是个大猪蹄子啊"
2091,"歪头杀，好可爱"
2091,"菜皮菜皮！！！看到我了记得截图发给我哦😯"
2091,"皇上也是害死皇后的人，那你为什么还要做仇人的女人"
2091,"如果真是在大清，我够死一百回都不止了，哈哈哈"
2092,"璎珞也就是主角光环，在别的剧里这样顶嘴的丫头早"
2092,"乾隆，你混蛋，本宫不会放过你"
2092,"鼻孔出气好大啊"
2092,"你会后悔的"
2092,"主角光环就是好啊"
2092,"这宫女话太多了"
2093,"皇上说过帝王不轻易流泪，现在却哭了，他是真的爱皇后"
2093,"大猪蹄是什么"
2093,"皇上皇后那么喜欢你，你咋不去殉葬。真的是就知道别人"
2093,"到這裡就可以結束了"
2093,"别说了，皇后和高贵妃在吃盒饭呢"
2093,"这宫女话太多了"
2094,"你不配拥有这么好的皇后"
2094,"大猪蹄子是什么意思啊"
2094,"把大猪蹄子炖了去"
2094,"无论看多少遍还是会哭"
2094,"呵呵，大猪蹄子，炖了你"
2094,"因为朕是皇上"
2095,"妈耶你这个大猪蹄子"
2095,"我这是个大傻子"
2095,"这才是正常反映"
2095,"什么时候才轮到本宫出场啊"
2095,"没有的事你想当昏君吗"
2095,"你不配拥有这么好的皇后"
2096,"这个宫女话太多了主角光环太强大了"
2096,"璎珞本宫会保护你的放心"
2096,"大猪蹄子大猪蹄子"
2096,"这才是皇上该有的决断"
2096,"皇上对皇后很好啊，指责的没道理啊"
2096,"这才是正常反映"
2097,"令后大旗永不倒"
2097,"好了，目的达到了"
2097,"哪个宫女可以跟皇上说这么多？"
2097,"好啊，我愿意！我愿意陪着皇后。"
2097,"大猪蹄子居然哭了"
2097,"我话确实太多了"
2098,"皇上也不容易啊很多事也身不由己肩上的责任太重"
2098,"我就是想跟皇后一起去"
2098,"切大猪蹄子，我就不信你忍心"
2098,"我什么时候出场"
2098,"令后大旗永不倒"
2098,"好了，目的达到了"
2099,"明玉真的可爱，就是有些单纯"
2099,"大猪蹄子，别以为本宫死了，你就可以欺负璎珞"
2099,"讲真这段太扯皇上这个时候很烦她说这个真的会让她住嘴"
2099,"我就想看看后面魏璎珞最后是怎么活着的"
2099,"你个大猪蹄子你这做我家明玉怎么办！"
2099,"我什么时候出场"
2100,"快馊了的那个你是魔鬼吗"
2100,"哼你太天真了"
2100,"你不配拥有那么好的皇后"
2100,"这么有情有义就跟着去吧"
2100,"大猪蹄子你是魔鬼吗？"
2100,"明玉真的可爱，就是有些单纯"
2101,"你这个大猪蹄子疯了啊"
2101,"大猪蹄子杀媳妇儿了"
2101,"这才是正常的好吧！"
2101,"哇！大猪蹄子！"
2101,"太好了！这才符合逻辑和历史"
2101,"真的哭着哭了"
2102,"那一挑眉，我远就是演技好"
2102,"我觉得哭完了大家一起吃个火锅拉拢下感情"
2102,"皇上好混蛋"
2102,"你这个大猪蹄子"
2102,"大猪蹄，你是好样的"
2102,"明玉这波操作还不错。"
2103,"明玉真的好善良"
2103,"太好了，我竟然也杀青了！"
2103,"明玉好真实，她哭我就想哭"
2103,"该我上场表演了"
2103,"让纯妃陪皇后殉葬啊那么好的朋友呢"
2103,"想让我死？不可能"
2104,"欲戴皇冠必承其重想在深宫活不长点心对他人善良有何用"
2104,"我去大猪蹄子你啥意思本宫一生都献给了你你呢"
2104,"魏璎珞:你个大猪蹄子我可是有主角光环容不得你使唤"
2104,"明玉真可爱"
2104,"帝王有爱能活下去吗，无数个纯妃就分吃了好吧"
2104,"明玉真的好善良"
2105,"真想把大猪蹄子杀了"
2105,"好开心啊！"
2105,"哪有宫女能这么自如的说话的"
2105,"皇宫一群魔鬼，璎珞我来救你了，该我出场了"
2105,"大猪蹄子你干什么呢"
2105,"我有主角光环我怕什么"
2106,"嘉庆表示皇上是个大猪蹄子"
2106,"你这个大猪蹄你你不报仇我还要帮皇后报呢"
2106,"赐自尽这个不错，笑出声"
2106,"太好了去找皇后玩"
2106,"令后大旗扛起来"
2106,"我有主角光环我怕什么"
2107,"大猪蹄子你好大的胆子"
2107,"大猪蹄子我太感激你了"
2107,"皇后在那边有璎珞陪着也挺好"
2107,"你不配拥有这么好的皇后"
2107,"我就想知道以后他宠幸璎珞的时候，璎珞就不想弄死他"
2107,"璎珞故意这样说，你就这样顺她的意？"
2108,"好高兴哦可以陪皇后不跟你们玩了"
2108,"姐姐你不要相信这个大猪蹄子了"
2108,"皇后和璎珞是真爱，其他人都是意外"
2108,"你不是大猪蹄子了你是魔鬼！！"
2108,"其实这才是一个好皇上，大爱无爱"
2108,"皇上别啊，自尽前让我帮娘娘把仇报了"
2109,"笑死了没见过演员？这也叫演技好嘴抖抖就演技好了？"
2109,"我好开心呀好开心，可以见到皇后了！"
2109,"要是本宫有璎珞的主角光环一半强也不会死"
2109,"扶本宫起来你个大猪蹄子"
2109,"认真的吗，对皇后好是真的.但。真的没保护好皇后。"
2109,"果然是大猪蹄子"
2110,"男人没一个好东西，都是大猪蹄子"
2110,"大猪蹄子好大的胆子"
2110,"皇上是大猪蹄子"
2110,"迟早把你的盒饭也热了"
2110,"男人没一个好东西"
2110,"你让我死个试试，后几十集你让谁来演"
2111,"璎珞就是不想活了啊和皇后一样失去了最钟爱的人"
2111,"大猪蹄子你劝你善良"
2111,"好就赐自尽吧话多主角了不起呀当观众傻子吗"
2111,"没事，我令后大旗一直很甜"
2111,"自尽还赐自尽皇上权力就是太大了不把人当人"
2111,"呵大猪蹄子"
2112,"大猪蹄子你差点把容音气活了"
2112,"大猪蹄子你不爱我了么"
2112,"说乾隆是皇上是昏君的乾隆是明君不是昏君"
2112,"真烦皇上好赖不分"
2112,"魏说了这么多都无感，被明玉弄哭了"
2112,"璎珞就是不想活了啊和皇后一样失去了最钟爱的人"
2113,"怎么这部剧cp感这么强烈令后大旗永不倒"
2113,"大猪蹄子你这么做就没有令妃了！！！"
2113,"在后宫太善良活不了太久"
2113,"我可是主角你个大猪蹄子"
2113,"大猪蹄子听不得实话"
2113,"别急我快上线了"
2114,"璎珞；你个大猪蹄子，我有主角光环，不用听你使唤"
2114,"待本宫开大，来个五杀！"
2114,"那是有胆子才敢说话你在皇上面前要是不敢说只是你太怂"
2114,"胆呢！主角光环这么强"
2114,"明玉的演技好"
2114,"活着吧你们"
2115,"璎珞脖子好长"
2115,"乾隆！我可是你媳妇！大猪蹄子"
2115,"好你个大猪蹄子你以后就知道"
2115,"弘历，你想把老娘气醒吗？我还等着璎珞给我报仇呢！"
2115,"公公演得好"
2115,"展现主角光环的时候到了"
2116,"顺魏该死的你才该死好吗？"
2116,"你个大猪蹄子小心本宫拉你下来"
2116,"大猪蹄子你是不是早篡改历史"
2116,"你个大猪蹄子我做鬼也不会放过你"
2116,"大猪蹄子去吃盒饭吧"
2116,"大猪蹄子，你疯了吗"
2117,"话哪里那么多，都说要走的体面了，还埋怨这埋怨那"
2117,"扛起令后大旗"
2117,"皇上不是只能三哭吗否则是亡国之兆吗？皇上自己说的"
2117,"大猪蹄子扇死你"
2117,"明玉巧可爱"
2117,"令后大旗永不倒！！！"
2118,"皇上不能哭，是背对写他们的，真的演的好"
2118,"这个丫鬟好大胆子竟敢顶撞皇上"
2118,"那些抱怨璎珞说话多的都去死"
2118,"大猪蹄子你等着"
2118,"大猪蹄子，你真的是混蛋"
2118,"那你抢我媳妇干嘛，好玩啊！"
2119,"主角光环就是话多也不死"
2119,"一个个都不省心"
2119,"全是大猪蹄子"
2119,"不能同生但能同死"
2119,"这个大猪蹄子哭了"
2119,"皇上不能哭，是背对写他们的，真的演的好"
2120,"女人多了，儿子多了，放在一个地方，养蛊"
2120,"大猪蹄子你舍得吗"
2120,"大猪蹄子我劝你善良"
2120,"奴才！愿一生追随皇后娘娘！"
2120,"她才不怕殉葬活着已经没有意思了"
2120,"我充钱了，有外挂光环"
2121,"太单纯做不了皇后，所以纯元才被妹妹替代了"
2121,"大猪蹄子你是不是想把本宫气活？？？"
2121,"一个宫女那么胆子还话多"
2121,"他是帝王，岂能跟平民百姓相比，一群妇孺之见的人在吱吱喳喳，你以为他心里真的不懂这些吗？他心里明镜似的"
2121,"她就是不想活了才大逆不道的"
2121,"皇上大猪蹄子"
2122,"皇上对黄后好你是认真的"
2122,"陪娘娘最好了"
2122,"说出皇后不敢说的话"
2122,"璎珞最爱我"
2122,"为什么不选别人来演令妃，看不惯吴谨言"
2122,"后来，令妃死了，和皇后葬在一起了这是历史"
2123,"令后大旗永不倒！"
2123,"朕想吃盒饭了，只要璎珞能吃上盒饭，大家都能吃饭了。"
2123,"反正姐姐事情解决了老娘也不陪你们玩了"
2123,"你真是个大猪蹄子。"
2123,"明玉真的善良"
2123,"只要能陪着娘娘，我不在乎用什么方式"
2124,"大猪蹄子真惹人恨"
2124,"别担心，过几天，我去陪皇后娘娘🙂"
2124,"哭成了大傻子"
2124,"我都哭了，好感人"
2124,"为啥觉得璎珞好像容嬷嬷，好忠心呀"
2124,"令后大旗永不倒！"
2125,"大晚上的为什么要让哭"
2125,"好开心啊，要领盒饭喽"
2125,"大猪蹄子你会后悔的"
2125,"果然还是本宫最可爱"
2125,"知道娘娘是被害的后就不会甘愿死了"
2125,"哭成了大傻子"
2126,"身居高位不能只有仁慈，还有有德有才更要有能力！"
2126,"本宫都要被大猪蹄子你气活了哼"
2126,"还好意思问为啥叫你大猪蹄子？？？大猪蹄子！！！！"
2126,"大猪蹄子你会后悔失去我"
2126,"皇后这么好的人一而再二三的轮这样下场也是受不了"
2126,"你最后不是还让我活了吗？要说到做到呀，乾小四"
2127,"我举令后大旗不倒"
2127,"明玉演的好，很真实"
2127,"聂远演唐僧的时候，就有一股戾气，不是演出来的自带的"
2127,"我就是大猪蹄子"
2127,"就不求你个大猪蹄子，气死你"
2127,"令后大旗永不倒"
2128,"死于话多主角光环要不早死一万次了"
2128,"大猪蹄子再见了您内"
2128,"皇后要气活了"
2128,"明玉演的好，很真实"
2128,"我举令后大旗不倒"
2128,"就不求你个大猪蹄子，气死你"
2129,"令后大旗是不会倒的"
2129,"历史证明，姐夫是很爱姐姐的"
2129,"男人果然不是好东西"
2129,"我预感我盒饭可能会被抢"
2129,"其实璎珞说那么，早就不想活了"
2129,"娘娘等我奈何桥上我们一起走"
2130,"皇后留了遗书，璎珞不会死的，皇后是那么好，真的心疼"
2130,"本宫都能让你气醒你给本宫好好活着给本宫和阿哥报仇"
2130,"我觉得璎珞是不想活了故意的她心中有气"
2130,"男人果然不是好东西"
2130,"令后大旗是不会倒的"
2130,"娘娘等我奈何桥上我们一起走"
2131,"一生追随皇后这句话皇后也没白来世上一趟"
2131,"要自由那就别嫁帝王家啊"
2131,"皇上对皇后已经很好了，比对其他妃嫔都好啊"
2131,"伦家可是有主角光环的呢，怎么可能死捏"
2131,"男人都是大🐷蹄子，没一个好东西！！"
2131,"我觉得璎珞是不想活了故意的她心中有气"
2132,"大猪蹄子最后还不是被璎珞算计的死去活来"
2132,"本宫命令你活着，给本宫报仇"
2132,"这才正常，璎珞的话真的太多了"
2132,"快快快，让我出场。"
2132,"胖子这次来人啊说的最小声的一次"
2132,"为啥我哭成了大傻子"
2133,"好啊你抛弃皇后现在又抛弃令妃，可是呢主角光环那么强大你有什么招呢"
2133,"不能哭眼霜太贵了"
2133,"王洁是个大猪蹄子"
2133,"皇后死了，早已不想活了"
2133,"真爱啊，令后大旗永不倒"
2133,"本宫命令你活着，给本宫报仇"
2134,"这可比贵妃感人多了"
2134,"突然很想念高贵妃……多可爱"
2134,"是的明玉演的好"
2134,"大猪蹄子你不能这么对我"
2134,"令后大旗不倒"
2134,"真爱啊，令后大旗永不倒"
2135,"这集太多泪点了吧眼睛都给我哭红了"
2135,"我真是大猪蹄子"
2135,"古代怜有很多意思，爱也有很多意思好吗"
2135,"这就痛快了"
2135,"这句好感动"
2135,"明玉，不哭，我有主角光环"
2136,"皇上就是大猪蹄子"
2136,"看你们吃得我真馋，早想尝尝盒饭了"
2136,"突然觉得高贵妃很善良"
2136,"大猪蹄子舍不得杀我滴"
2136,"大猪蹄子你要死"
2136,"男人都是大猪蹄子，没一个好东西"
2137,"衣服换这么快？？啥时候变成白衣服的"
2137,"气活那个你是认真的吗"
2137,"去看花絮就知道魏璎珞台词念得多随便了"
2137,"令后大旗不倒"
2137,"男人没个好东西，你去生个孩子试试"
2137,"这么好的皇后就这么死了"
2138,"泪崩，多好的姐妹情，没几个女人能做到"
2138,"璎珞早就不想活了，说这话的时候"
2138,"明珞大旗举起来"
2138,"完了，今天晚上眼霜白搽了"
2138,"演得都很好啊，角色的性格啊各方面都不一样而已"
2138,"真是大猪蹄子"
2139,"你们真的要看个电视表现出自己多么有智慧嘛这么厉害嘛"
2139,"皇上最爱的是本宫"
2139,"明玉鼻孔好大"
2139,"其实我不想领盒饭"
2139,"大猪蹄子要杀媳妇了啊"
2139,"明珞大旗举起来"
2140,"虽然不知道大猪蹄子是什么意思，但是乾隆是个大猪蹄子"
2140,"大猪蹄子，我才走你就把璎珞杀了？"
2140,"大猪蹄子，大猪蹄子"
2140,"我一个大男人，哭成了大傻子"
2140,"这才是失去主角光环的正常下场"
2140,"皇上这个大猪蹄子"
2141,"娘娘要气活了"
2141,"本宫只帮皇后热了饭璎珞你还是等皇后吃完我再帮你热饭"
2141,"白白了您呐"
2141,"还是我高可爱单纯"
2141,"在这里看哭了，看了这么久，在这里哭了"
2141,"主角Biff在身，死？那是不可能的！怎么可能会死？"
2142,"大半夜的面膜这哭得白做了"
2142,"看了这么久，这里是真看哭了"
2142,"她就是也不想活了，才这么说的，才说这么多的"
2142,"两倍速真的是个好东西"
2142,"扛起令后大旗"
2142,"娘娘要气活了"
2143,"大猪蹄子快别绷着了啊一会媳妇儿归西了哎"
2143,"弘历你个大猪蹄子，你是想让本宫爬起来再求你一回吗？"
2143,"他对皇后好？换来所有人针锋相对，还不保护，这好？"
2143,"我死了？弘历你个大猪蹄子，你就不会哄哄我"
2143,"大实话说的太好了"
2143,"好像本宫是最没心计的一个，害还害去也没害到什么人啊"
2144,"令妃历史上确实和皇后感情很好的"
2144,"大晚上的哭成傻子"
2144,"明玉演的好"
2144,"嚯嚯，好高尚的理由哦"
2144,"入戏太深。我哭了"
2144,"璎珞还是很重情义的"
2145,"这剧到这里就可以了。结束了多好。完美"
2145,"老娘现在让你个大猪蹄子先得意一会，几集以后有你受的"
2145,"富察皇后：本宫都快被你这个大猪蹄子给气活了！"
2145,"大猪蹄子，你敢动我媳妇儿😠"
2145,"令后大旗扛稳了"
2145,"皇上怎么不下来陪本宫"
2146,"大猪蹄子，你可别再叭叭叭了"
2146,"大猪蹄子你这是要把我气活啊！"
2146,"朕就是大猪蹄子"
